Código IBGE do Município;Sigla da Unidade da Federação;População residente, Homens, Rural, 0 a 4 anos;População residente, Homens, Rural, 5 a 9 anos;População residente, Homens, Rural, 10 a 14 anos;População residente, Homens, Rural, 15 a 19 anos;População residente, Homens, Rural, 20 a 24 anos;População residente, Homens, Rural, 25 a 29 anos;População residente, Homens, Rural, 30 a 39 anos;População residente, Homens, Rural, 40 a 49 anos;População residente, Homens, Rural, 50 a 59 anos;População residente, Homens, Rural, 60 a 69 anos;População residente, Homens, Rural, 70 anos ou mais;População residente, Homens, Urbana, 0 a 4 anos;População residente, Homens, Urbana, 5 a 9 anos;População residente, Homens, Urbana, 10 a 14 anos;População residente, Homens, Urbana, 15 a 19 anos;População residente, Homens, Urbana, 20 a 24 anos;População residente, Homens, Urbana, 25 a 29 anos;População residente, Homens, Urbana, 30 a 39 anos;População residente, Homens, Urbana, 40 a 49 anos;População residente, Homens, Urbana, 50 a 59 anos;População residente, Homens, Urbana, 60 a 69 anos;População residente, Homens, Urbana, 70 anos ou mais;População residente, Mulheres, Rural, 0 a 4 anos;População residente, Mulheres, Rural, 5 a 9 anos;População residente, Mulheres, Rural, 10 a 14 anos;População residente, Mulheres, Rural, 15 a 19 anos;População residente, Mulheres, Rural, 20 a 24 anos;População residente, Mulheres, Rural, 25 a 29 anos;População residente, Mulheres, Rural, 30 a 39 anos;População residente, Mulheres, Rural, 40 a 49 anos;População residente, Mulheres, Rural, 50 a 59 anos;População residente, Mulheres, Rural, 60 a 69 anos;População residente, Mulheres, Rural, 70 anos ou mais;População residente, Mulheres, Urbana, 0 a 4 anos;População residente, Mulheres, Urbana, 5 a 9 anos;População residente, Mulheres, Urbana, 10 a 14 anos;População residente, Mulheres, Urbana, 15 a 19 anos;População residente, Mulheres, Urbana, 20 a 24 anos;População residente, Mulheres, Urbana, 25 a 29 anos;População residente, Mulheres, Urbana, 30 a 39 anos;População residente, Mulheres, Urbana, 40 a 49 anos;População residente, Mulheres, Urbana, 50 a 59 anos;População residente, Mulheres, Urbana, 60 a 69 anos;População residente, Mulheres, Urbana, 70 anos ou mais;Total Homens;Total Mulheres;Total
250080;PB;0,050268253;0,051901096;0,070445533;0,068929321;0,045486354;0,046419408;0,079659436;0,069395848;0,050851411;0,042220667;0,042104035;0,028458129;0,031490553;0,037788663;0,041520877;0,035572662;0,029041288;0,052017728;0,044553301;0,030557499;0,02367623;0,027641707;0,043270352;0,046536039;0,064380686;0,057616049;0,054466993;0,037322137;0,070678796;0,077560065;0,051667833;0,045253091;0,048868673;0,030907394;0,035339398;0,035222767;0,044203406;0,030324236;0,031607185;0,062397947;0,036972242;0,039888034;0,032423606;0,031840448;8574;8649;17223
250090;PB;0,026012512;0,028317419;0,030951597;0,032927231;0,027329602;0,030128416;0,035726045;0,03424432;0,028152782;0,019591702;0,02354297;0,055482384;0,058445835;0,064866645;0,067006915;0,05564702;0,046427395;0,093513336;0,068817912;0,050049391;0,060750741;0,06206783;0,027000329;0,029140599;0,025847876;0,035561409;0,027164965;0,018109977;0,037537043;0,031939414;0,021731972;0,019756338;0,023049062;0,054494567;0,060586105;0,070793546;0,065195917;0,056305565;0,055482384;0,093513336;0,07704972;0,083141258;0,080342443;0,089232796;6074;6578;12652
250100;PB;0,049876649;0,049018556;0,063069827;0,059101148;0,049662126;0,044942615;0,063391612;0,054059852;0,036147163;0,031856698;0,020486968;0,036468948;0,057384962;0,054810683;0,046229754;0,037434302;0,032714791;0,073366942;0,047624155;0,030355036;0,026708141;0,03528907;0,047516894;0,049447603;0,062640781;0,055668776;0,044406307;0,039150488;0,060281025;0,049554864;0,038935965;0,030033251;0,025099217;0,042475598;0,048482248;0,050949265;0,051163788;0,041081197;0,036147163;0,07325968;0,060924595;0,038292395;0,029604205;0,049876649;9323;9556;18879
250110;PB;0,035478619;0,038649413;0,039163596;0,043791242;0,039763476;0,037706744;0,048590282;0,046362156;0,032307824;0,022881138;0,017739309;0,054246294;0,049961436;0,058788242;0,066158197;0,057931271;0,049704345;0,085697146;0,063244494;0,043105665;0,036164196;0,032564916;0,03393607;0,037449653;0,043362756;0,046790642;0,023652412;0,02973691;0,053817808;0,039249293;0,029908304;0,024166595;0,026566115;0,050647013;0,052103865;0,053046534;0,056560117;0,068814808;0,059131031;0,077641615;0,079526952;0,058016968;0,04173451;0,056217328;11669;12160;23829
250115;PB;0,016614746;0,031152648;0,053997923;0,066458982;0,043613707;0,042575286;0,065420561;0,05815161;0,039460021;0,031152648;0,031152648;0,055036345;0,060228453;0,033229491;0,047767394;0,060228453;0,048805815;0,074766355;0,055036345;0,037383178;0,02596054;0,021806854;0,023883697;0,040498442;0,053997923;0,047767394;0,047767394;0,026998962;0,057113188;0,064382139;0,039460021;0,03219107;0,031152648;0,044652129;0,055036345;0,050882658;0,068535826;0,04569055;0,049844237;0,072689512;0,060228453;0,035306334;0,022845275;0,031152648;963;965;1928
250120;PB;0,02747792;0,037291462;0,028459274;0,032711809;0,016028786;0,025515211;0,044815178;0,034347399;0,022898266;0,015701668;0,015047432;0,05659143;0,053974485;0,063133791;0,068694799;0,068367681;0,053647367;0,0958456;0,082433759;0,052011776;0,04972195;0,055282957;0,032711809;0,037945698;0,031403337;0,026496565;0,020281322;0,034674518;0,038272816;0,03598299;0,02060844;0,012430487;0,02060844;0,051030422;0,059535492;0,064115146;0,069021917;0,072947334;0,060843965;0,108276088;0,090938829;0,079162578;0,075891397;0,072947334;3057;3412;6469
250130;PB;0,040229885;0,051507265;0,062134027;0,055953155;0,035241813;0,036868358;0,057145955;0,057145955;0,047603557;0,035241813;0,033832141;0,040880503;0,04988072;0,05432661;0,051832574;0,040772067;0,028627196;0,064411191;0,053892865;0,034482759;0,03057905;0,03741054;0,03979614;0,043157666;0,067122099;0,061049664;0,03860334;0,023855997;0,065061809;0,065712427;0,04543483;0,03415745;0,038711776;0,045977011;0,052700065;0,053350683;0,05107352;0,047820429;0,043916721;0,063326827;0,055953155;0,040338321;0,044892648;0,047169811;9222;9860;19082
250135;PB;0,014614952;0,035975267;0,010680157;0,029792018;0,020798201;0,006745363;0,024732996;0,026419337;0,011804384;0,014052839;0,006745363;0,078133783;0,059021922;0,092748735;0,075885329;0,066329399;0,083192805;0,115795391;0,073636875;0,064080944;0,045531197;0,043282743;0,013490725;0,021360315;0,022484542;0,016863406;0,014614952;0,016863406;0,016863406;0,020798201;0,012366498;0,00786959;0,013490725;0,057335582;0,062956717;0,074198988;0,078133783;0,083754918;0,074198988;0,112984823;0,081506464;0,071950534;0,050590219;0,054525014;1779;1742;3521
250140;PB;0,078712871;0,079207921;0,063366337;0,059405941;0,058910891;0,056683168;0,096287129;0,056683168;0,036881188;0,017574257;0,015346535;0,028217822;0,030445545;0,045544554;0,044306931;0,036138614;0,026237624;0,056930693;0,046782178;0,027970297;0,020544554;0,017821782;0,072277228;0,076980198;0,063118812;0,065346535;0,054207921;0,059653465;0,082425743;0,046287129;0,035891089;0,024257426;0,019059406;0,024752475;0,030445545;0,034405941;0,039851485;0,030445545;0,027475248;0,056930693;0,061138614;0,028465347;0,028712871;0,020792079;4040;3971;8011
250150;PB;0,051923968;0,066573945;0,058321743;0,069262865;0,044784423;0,047009736;0,090125174;0,066017617;0,048864163;0,039406583;0,040797404;0,023180343;0,031896152;0,051553083;0,03310153;0,038015763;0,032081595;0,045155308;0,047658785;0,027074641;0,01956421;0,027630969;0,053778396;0,065924896;0,058321743;0,062586926;0,049235049;0,039962911;0,07501159;0,073064441;0,043115438;0,035605007;0,042744553;0,025405656;0,030041725;0,043115438;0,038386648;0,038015763;0,035326843;0,062216041;0,047473343;0,038293927;0,033936022;0,034585072;10785;11067;21852
250153;PB;0,018009479;0,017061611;0,026540284;0,026066351;0,030331754;0,009952607;0,028909953;0,022748815;0,023222749;0,024170616;0,025592417;0,072985782;0,078672986;0,071563981;0,069668246;0,06492891;0,059241706;0,120379147;0,075829384;0,058293839;0,042180095;0,033649289;0,021800948;0,02464455;0,020379147;0,013744076;0,023222749;0,012322275;0,015165877;0,039336493;0,017061611;0,022748815;0,026540284;0,055924171;0,06492891;0,062085308;0,065402844;0,069668246;0,067298578;0,124170616;0,087677725;0,060189573;0,048815166;0,057345972;2110;2111;4221
250157;PB;0,068740955;0,080077183;0,096237337;0,090931018;0,069946937;0,072117704;0,10660878;0,113121081;0,085383502;0,068499759;0,059816691;0,009406657;0,008683068;0,010853835;0,01181862;0,011577424;0,001929571;0,013265798;0,005065123;0,006271105;0,001929571;0,007718283;0,06777617;0,067534973;0,097684515;0,085383502;0,070429329;0,059093102;0,119392185;0,103232031;0,08224795;0,080318379;0,058128316;0,004341534;0,005065123;0,001205982;0,012542209;0,008200675;0,008200675;0,006512301;0,012783406;0,008441872;0,003135552;0,017607332;4146;4060;8206
250160;PB;0,036843591;0,044466403;0,05095991;0,038537549;0,04700734;0,036137775;0,055335968;0,054912479;0,038961039;0,030632411;0,026962168;0,046301525;0,046301525;0,049830604;0,059006211;0,042913608;0,042913608;0,080180689;0,052936194;0,041784303;0,033455675;0,043619424;0,032608696;0,03769057;0,04474873;0,041784303;0,039666855;0,029785432;0,0567476;0,042913608;0,037549407;0,026962168;0,023856578;0,045313382;0,051806889;0,054206663;0,04432524;0,048842462;0,043054771;0,076933936;0,065499718;0,053924337;0,049971767;0,050112931;7084;7072;14156
250170;PB;0,036998972;0,048304214;0,052415211;0,070572114;0,052757794;0,050359712;0,077423775;0,072285029;0,058924289;0,039739637;0,039054471;0,037341555;0,034943474;0,042480301;0,036313806;0,042480301;0,026378897;0,058239123;0,040424803;0,034600891;0,023638232;0,024323398;0,03117506;0,045563549;0,051044878;0,055498458;0,043508051;0,036998972;0,050702295;0,063035286;0,052072628;0,036656389;0,047276465;0,035286057;0,03117506;0,041109969;0,036656389;0,033230558;0,034258308;0,053100377;0,051730045;0,037684138;0,026378897;0,028434395;2919;2693;5612
250180;PB;0,001215016;0,000837942;0,000523714;0,000607508;0,00188537;0,000733199;0,002011061;0,001110273;0,000230434;0,000272331;0,000251383;0,079541646;0,087376404;0,099379923;0,097389811;0,094959779;0,090476789;0,165367857;0,125649405;0,070219541;0,046840959;0,033119658;0,00115217;0,000796045;#VALUE!;0,000775096;0,001403553;0,001843472;0,002304341;0,000481817;0,000544662;#VALUE!;0,000314228;0,084171275;0,086035696;0,098206804;0,097913524;0,099756997;0,094834087;0,176910508;0,143581364;0,086915535;0,0599757;0,050988772;47736;51980;99716
250190;PB;0,015344042;0,016662671;0,022776313;0,019060177;0,018460801;0,013426037;0,018940302;0,018340925;0,01822105;0,011508032;0,013426037;0,057540158;0,070127068;0,073603452;0,089187245;0,074082954;0,063414049;0,116638696;0,088228243;0,056701031;0,053943898;0,070366819;0,0092304;0,01642292;0,015823544;0,011627907;0,014504915;0,007911772;0,028650204;0,018340925;0,015104292;0,009709902;0,013905538;0,061496044;0,067010309;0,079117718;0,078518341;0,075041956;0,06725006;0,125988971;0,087748741;0,078158715;0,088467993;0,078758092;8342;8749;17091
250200;PB;0,019124169;0,025498891;0,023004435;0,031596452;0,031873614;0,023558758;0,031596452;0,035199557;0,026330377;0,021341463;0,016075388;0,049334812;0,067350333;0,073170732;0,070399113;0,054046563;0,060421286;0,117793792;0,08786031;0,048503326;0,041851441;0,044068736;0,01635255;0,02383592;0,016075388;0,02827051;0,021341463;0,020509978;0,030210643;0,023558758;0,029933481;0,011086475;0,015243902;0,057095344;0,064855876;0,063192905;0,058758315;0,059866962;0,055709534;0,112527716;0,093957871;0,066241685;0,061252772;0,050166297;3608;3536;7144
250205;PB;0,077913279;0,077913279;0,111788618;0,070460705;0,04200542;0,051490515;0,075880759;0,075880759;0,063685637;0,048102981;0,036585366;0,025745257;0,028455285;0,016937669;0,029810298;0,030487805;0,025067751;0,044715447;0,027777778;0,013550136;0,014905149;0,010840108;0,059620596;0,082655827;0,08401084;0,088075881;0,069783198;0,048102981;0,089430894;0,074525745;0,075880759;0,045392954;0,053523035;0,027777778;0,035230352;0,028455285;0,034552846;0,020325203;0,031842818;0,04200542;0,037262873;0,020325203;0,010162602;0,023712737;1476;1598;3074
250210;PB;0,034494653;0,032080028;0,048637461;0,051397033;0,045877889;0,020351845;0,05174198;0,039323905;0,034149707;0,023801311;0,02483615;0,044498103;0,051052087;0,049672301;0,054156606;0,058295964;0,071748879;0,086236633;0,05967575;0,047257675;0,037599172;0,033114867;0,028975509;0,036909279;0,040703691;0,036909279;0,033114867;0,037254226;0,04380821;0,029665402;0,028630562;0,027250776;0,018627113;0,045187996;0,039668851;0,051052087;0,060020697;0,059330804;0,048637461;0,09451535;0,063815109;0,064160055;0,049672301;0,046222835;2899;2853;5752
250215;PB;0,030479896;0,042801556;0,041180285;0,052204929;0,060311284;0,047989624;0,065499351;0,053177691;0,048313878;0,038261997;0,025940337;0,051232166;0,043125811;0,046692607;0,045071336;0,03923476;0,040856031;0,076523995;0,066472114;0,04150454;0,014915694;0,028210117;0,033722438;0,047016861;0,037613489;0,047989624;0,04150454;0,032749676;0,061932555;0,055447471;0,048962387;0,035343709;0,03080415;0,044098573;0,037613489;0,046692607;0,052529183;0,055771725;0,046692607;0,080415045;0,071011673;0,043774319;0,023346304;0,043774319;3084;3142;6226
250220;PB;0,041017227;0,050861362;0,073831009;0,068908942;0,059885152;0,046759639;0,083675144;0,068088597;0,038556194;0,037735849;0,042657916;0,031993437;0,038556194;0,031173093;0,03609516;0,02707137;0,031993437;0,057424118;0,047579984;0,036915505;0,022149303;0,02707137;0,044298605;0,04511895;0,054963084;0,050041017;0,048400328;0,030352748;0,078753076;0,068908942;0,045939295;0,042657916;0,035274815;0,037735849;0,038556194;0,043478261;0,029532404;0,035274815;0,038556194;0,059064807;0,044298605;0,035274815;0,034454471;0,02707137;1219;1180;2399
250230;PB;0,04196933;0,039144471;0,054479419;0,047215496;0,053268765;0,043987086;0,076674738;0,102502018;0,057304278;0,040355125;0,043179984;0,034301856;0,031880549;0,03874092;0,038337369;0,027441485;0,028652139;0,058514931;0,031476998;0,033898305;0,04519774;0,031476998;0,038337369;0,042372881;0,053672316;0,058918483;0,04196933;0,035916061;0,089588378;0,098062954;0,058918483;0,043583535;0,05165456;0,024616626;0,0322841;0,02905569;0,027441485;0,027037934;0,033494754;0,059725585;0,050443906;0,03874092;0,048829701;0,047619048;2478;2558;5036
250240;PB;0,02728972;0,024672897;0,040747664;0,032897196;0,042803738;0,025607477;0,037383178;0,037570093;0,026728972;0,019065421;0,01364486;0,072897196;0,074018692;0,054018692;0,068411215;0,055140187;0,058878505;0,101308411;0,069719626;0,044299065;0,031775701;0,041121495;0,029158879;0,028411215;0,044672897;0,041869159;0,025607477;0,021121495;0,043364486;0,02728972;0,024672897;0,014579439;0,006915888;0,071214953;0,060186916;0,054205607;0,056261682;0,078504673;0,06411215;0,101682243;0,074579439;0,05364486;0,049158879;0,048224299;5350;5454;10804
250250;PB;0,023672194;0,028719058;0,029440038;0,035087719;0,025594809;0,02211007;0,047224225;0,033765922;0,023071377;0,019947128;0,016342225;0,056596972;0,061163182;0,067291516;0,06813266;0,07233838;0,063926941;0,090723384;0,081230473;0,050348474;0,041456381;0,041816871;0,024753665;0,026075463;0,026195626;0,034967556;0,027637587;0,023071377;0,039173276;0,028598894;0,017183369;0,019346311;0,014419611;0,059961548;0,058759913;0,064407594;0,07233838;0,062244653;0,06320596;0,098413843;0,092766162;0,065609229;0,053352559;0,056717135;8322;8565;16887
250260;PB;0,022516556;0,03410596;0,045364238;0,034768212;0,035099338;0,021192053;0,036092715;0,038410596;0,044039735;0,025165563;0,01192053;0,056953642;0,057615894;0,065562914;0,064238411;0,052317881;0,048675497;0,084768212;0,083443709;0,045695364;0,045033113;0,047019868;0,015231788;0,037086093;0,038410596;0,03013245;0,028145695;0,021854305;0,044039735;0,031456954;0,037417219;0,021523179;0,020198675;0,049337748;0,049668874;0,064900662;0,070198675;0,06192053;0,058609272;0,082781457;0,087748344;0,074503311;0,05;0,063576159;3020;3137;6157
250270;PB;0,025009769;0,025791325;0,035951544;0,028917546;0,026182102;0,025400547;0,039468542;0,028135991;0,016412661;0,014458773;0,01328644;0,05978898;0,087924971;0,07815553;0,077373974;0,04650254;0,055881204;0,100039078;0,072293865;0,052754982;0,044939429;0,045330207;0,017975772;0,02657288;0,023055881;0,030089879;0,022274326;0,015631106;0,034779211;0,028135991;0,022665104;0,019148105;0,01992966;0,05314576;0,080890973;0,075810864;0,070339977;0,050801094;0,066041422;0,097303634;0,076592419;0,057835092;0,052754982;0,055881204;2559;2553;5112
250280;PB;0,02856704;0,020580556;0,021962832;0,025802488;0,029334972;0,017048072;0,02856704;0,035324835;0,024113039;0,013515589;0,021809246;0,055905391;0,065427738;0,072185532;0,072031946;0,079404085;0,070956842;0,107663953;0,088465673;0,053601597;0,033021041;0,03471049;0,024113039;0,01551221;0,023652281;0,027031178;0,024880971;0,012594072;0,027952695;0,026570419;0,016894486;0,008754416;0,020734142;0,058669943;0,060973737;0,068345876;0,06573491;0,068499462;0,075564429;0,115343265;0,106896022;0,068345876;0,056058977;0,042543388;6511;6613;13124
250290;PB;0,019721953;0,025218235;0,025218235;0,022631749;0,023924992;0,020691885;0,037504041;0,028451342;0,030067895;0,018105399;0,013579049;0,053669576;0,053346266;0,072421597;0,067571937;0,068865179;0,057225994;0,109925639;0,091173618;0,058195926;0,048819916;0,053669576;0,019075331;0,025541545;0,017458778;0,022308438;0,021661817;0,019075331;0,030391206;0,033301002;0,020045263;0,012932428;0,01842871;0,053669576;0,064015519;0,065308762;0,057225994;0,065632072;0,053346266;0,107015842;0,093436793;0,086000647;0,06466214;0,053022955;3093;3104;6197
250300;PB;0,012487611;0,016551041;0,01555996;0,017839445;0,010604559;0,00852329;0,026660059;0,011199207;0,007730426;0,010901883;0,003171457;0,083647175;0,090089197;0,098810704;0,086025768;0,082457879;0,089098117;0,123587711;0,095837463;0,057185332;0,030029732;0,022001982;0,012190287;0,021803766;0,013181368;0,015956392;0,011199207;0,013280476;0,019920714;0,01555996;0,00802775;0,004063429;0,002279485;0,084539148;0,078989098;0,095341923;0,090584737;0,081169475;0,083250743;0,139643211;0,089494549;0,065113974;0,037561943;0,034786918;10090;10271;20361
250310;PB;0,042519053;0,052146009;0,0433213;0,055354994;0,051744886;0,038908945;0,082631368;0,064981949;0,052948255;0,054552748;0,039310068;0,038908945;0,031688728;0,036903329;0,046530285;0,038106699;0,033694344;0,061772964;0,048134777;0,031688728;0,025671881;0,028479743;0,038908945;0,044524669;0,057761733;0,049338147;0,044524669;0,038507822;0,062575211;0,074207782;0,051343763;0,044925792;0,044925792;0,041315684;0,03569996;0,036502206;0,042920176;0,038908945;0,041716807;0,067388688;0,050140393;0,04211793;0,032089852;0,039310068;2493;2542;5035
250320;PB;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;0,087043069;0,086753529;0,090879479;0,089359392;0,096815056;0,093774882;0,164748462;0,133333333;0,085016287;0,042453855;0,029822657;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;#VALUE!;0,080926529;0,082555194;0,089214622;0,090662324;0,100868621;0,107600434;0,189504162;0,148208469;0,096742671;0,059536735;0,051321028;27630;30314;57944
250330;PB;0,045237601;0,061008508;0,076779415;0,059140901;0,057688317;0,045652625;0,094417929;0,077609463;0,045860137;0,043369994;0,045860137;0,030296742;0,020543681;0,021373729;0,044200042;0,043785018;0,042124922;0,04731272;0,032164349;0,025523968;0,023241336;0,016808466;0,037352148;0,061631044;0,051255447;0,060800996;0,046690185;0,053123055;0,085079892;0,064743723;0,058933389;0,051255447;0,050840423;0,034862005;0,026976551;0,041502386;0,034031957;0,035692052;0,032994397;0,036314588;0,038597219;0,03008923;0,026976551;0,020958705;4819;4726;9545
250340;PB;0,035413153;0,046093311;0,045531197;0,050590219;0,048341765;0,052838673;0,062394604;0,073074761;0,054525014;0,036537381;0,037661608;0,036537381;0,042158516;0,038785835;0,050028106;0,049465992;0,039910062;0,070264193;0,050028106;0,03485104;0,026419337;0,018549747;0,038223721;0,038785835;0,041596402;0,053400787;0,045531197;0,052838673;0,06183249;0,059021922;0,049465992;0,042158516;0,031478359;0,038223721;0,038785835;0,043282743;0,05227656;0,040472175;0,041034289;0,075323215;0,06183249;0,035975267;0,022484542;0,035413153;1779;1778;3557
250350;PB;0,042229524;0,040038944;0,059023975;0,052087136;0,040282341;0,035170987;0,048071072;0,054034319;0,036266277;0,028964342;0,027382256;0,045758793;0,0562249;0,054764513;0,059754168;0,045637094;0,034927589;0,068759888;0,057806986;0,033953998;0,03821346;0,040647438;0,034562492;0,042107825;0,052330534;0,050505051;0,044663502;0,029572837;0,045271997;0,05391262;0,036144578;0,034440793;0,036753073;0,04721918;0,052452233;0,052939029;0,051600341;0,043081417;0,045758793;0,075088232;0,066204211;0,043933309;0,044055008;0,055616405;8217;8531;16748
250355;PB;0,089220463;0,104750305;0,107186358;0,101096224;0,068514007;0,047503045;0,076735688;0,06272838;0,043239951;0,031668697;0,03319123;0,024056029;0,024665043;0,025274056;0,020401949;0,015834348;0,014007308;0,027405603;0,021619976;0,027405603;0,012789281;0,020706456;0,104141291;0,103532278;0,103227771;0,085261876;0,071254568;0,055724726;0,086479903;0,06272838;0,049025579;0,044762485;0,043239951;0,023751523;0,019792935;0,02679659;0,029841657;0,025578563;0,018270402;0,031973203;0,033800244;0,020097442;0,017661389;0,018270402;3284;3531;6815
250360;PB;0,023770039;0,021006081;0,027363184;0,029297955;0,022111664;0,019624102;0,03620785;0,04339414;0,022940851;0,017965727;0,026257601;0,056108347;0,064123825;0,070480929;0,085959093;0,065505804;0,063018242;0,094527363;0,06909895;0,052791598;0,047816473;0,040630182;0,025704809;0,017412935;0,029297955;0,026257601;0,01713654;0,016307352;0,037589829;0,03620785;0,019624102;0,021558872;0,023493643;0,045328911;0,064123825;0,070204533;0,068546158;0,061083472;0,052238806;0,11580984;0,087893864;0,056108347;0,050856827;0,052515202;3618;3601;7219
250370;PB;0,012277185;0,014997494;0,017395662;0,018970578;0,019865416;0,01646503;0,024840719;0,023480564;0,021869855;0,017610423;0,013100437;0,06092061;0,065931706;0,073877872;0,077600401;0,07860262;0,076777149;0,12466891;0,09113036;0,061636481;0,045994703;0,041985826;0,010988618;0,015391223;0,020438113;0,018469468;0,017932565;0,016608204;0,020187558;0,02283628;0,024232229;0,012312979;0,011489727;0,062925048;0,060634262;0,069296299;0,078781588;0,087014103;0,082146181;0,140525449;0,107452216;0,082253561;0,060705849;0,069332092;27938;30507;58445
250375;PB;0,060762767;0,053005818;0,055591467;0,066580478;0,05623788;0,063994829;0,0885585;0,078215902;0,068519716;0,040723982;0,034259858;0,031027796;0,029088559;0,040723982;0,02133161;0,038784745;0,029088559;0,038138332;0,039431157;0,019392372;0,027795734;0,01874596;0,060116354;0,06981254;0,058823529;0,051712993;0,066580478;0,047834518;0,085326438;0,090497738;0,049773756;0,039431157;0,027149321;0,016806723;0,030381383;0,029088559;0,032967033;0,026502909;0,036845507;0,034259858;0,03490627;0,036845507;0,013574661;0,020685197;1547;1485;3032
250380;PB;0,027837259;0,033547466;0,048536759;0,046395432;0,051748751;0,026409707;0,064953605;0,053533191;0,030692363;0,036759458;0,015346181;0,050678087;0,053176303;0,062812277;0,054603854;0,045324768;0,045681656;0,077087794;0,068165596;0,041399001;0,037116345;0,028194147;0,027480371;0,028551035;0,049250535;0,045681656;0,037116345;0,030692363;0,06923626;0,040328337;0,036759458;0,027123483;0,033190578;0,042112777;0,054246966;0,048179872;0,064596717;0,047466096;0,043540328;0,07958601;0,078515346;0,039257673;0,046395432;0,042112777;2802;2834;5636
250390;PB;0,043309859;0,041901408;0,054577465;0,047887324;0,036267606;0,03556338;0,082042254;0,063732394;0,043309859;0,044366197;0,03556338;0,037323944;0,040140845;0,053521127;0,044366197;0,049295775;0,031338028;0,066901408;0,050352113;0,036267606;0,028521127;0,033450704;0,03415493;0,047887324;0,046126761;0,049647887;0,038028169;0,024647887;0,057042254;0,05528169;0,045422535;0,033098592;0,047887324;0,042253521;0,045070423;0,057394366;0,045774648;0,041901408;0,037676056;0,076056338;0,072887324;0,045774648;0,043309859;0,036971831;2840;2909;5749
250400;PB;0,004418076;0,003995478;0,004637608;0,004977882;0,004621143;0,00524132;0,006443257;0,005680384;0,00295819;0,003704598;0,002793541;0,0748713;0,07914668;0,088948772;0,089859829;0,094508414;0,090216568;0,146372787;0,120275951;0,080518753;0,046140083;0,039669385;0,004648585;0,004110732;0,005460852;0,004752862;0,004725421;0,0044071;0,006684741;0,0044071;0,00373204;0,00321614;0,003194187;0,071759437;0,076654995;0,084431907;0,091220926;0,099217369;0,097071447;0,165137262;0,144237841;0,099716804;0,068131675;0,06724806;182206;203008;385214
250403;PB;0,025577265;0,035168739;0,041918295;0,026642984;0,018827709;0,018472469;0,044760213;0,021314387;0,018117229;0,010301954;0,011722913;0,070692718;0,072824156;0,08277087;0,082060391;0,068561279;0,061811723;0,106571936;0,072468917;0,046536412;0,037655417;0,025222025;0,029129663;0,026287744;0,028419183;0,026642984;0,018472469;0,023445826;0,039786856;0,018827709;0,01705151;0,013499112;0,017761989;0,070337478;0,084191829;0,074600355;0,078863233;0,062166963;0,054351687;0,106216696;0,076731794;0,054351687;0,042984014;0,025932504;2815;2787;5602
250407;PB;0,044117647;0,056288032;0,060851927;0,063387424;0,047160243;0,039046653;0,073022312;0,082657201;0,051724138;0,063894523;0,045131846;0,033975659;0,039046653;0,032454361;0,032454361;0,030933063;0,02484787;0,050709939;0,045131846;0,037525355;0,020791075;0,02484787;0,039553753;0,072515213;0,053752535;0,055273834;0,036004057;0,045638945;0,070486815;0,070993915;0,057302231;0,039553753;0,039553753;0,026369168;0,02484787;0,031947262;0,029411765;0,039553753;0,026369168;0,060851927;0,042596349;0,030425963;0,045131846;0,039046653;1972;1927;3899
250410;PB;0,012830794;0,022453889;0,033680834;0,037690457;0,023255814;0,02085004;0,028869286;0,046511628;0,023255814;0,019246191;0,021651965;0,060144346;0,057738573;0,080192462;0,065757819;0,069767442;0,069767442;0,109863673;0,080994387;0,053728949;0,026463512;0,035284683;0,014434643;0,012028869;0,037690457;0,028067362;0,016840417;0,012028869;0,04170008;0,036086608;0,018444266;0,016038492;0,01042502;0,060946271;0,065757819;0,076182839;0,064955894;0,064955894;0,056134723;0,08340016;0,07297514;0,054530874;0,037690457;0,026463512;1247;1132;2379
250415;PB;0,047619048;0,045928431;0,061989293;0,060298676;0,047619048;0,038884193;0,058889828;0,054099746;0,042828966;0,036066498;0,027331643;0,044801352;0,048464356;0,051282051;0,054945055;0,035784728;0,032403494;0,062271062;0,054099746;0,029585799;0,032685263;0,032121724;0,040011271;0,04649197;0,053817977;0,06367991;0,041138349;0,036911806;0,051000282;0,051563821;0,045083122;0,031276416;0,032121724;0,033530572;0,047337278;0,05184559;0,043674274;0,040856579;0,035784728;0,070160609;0,059171598;0,038884193;0,033530572;0,041138349;3549;3510;7059
250420;PB;0,029399586;0,038095238;0,048447205;0,041407867;0,038923395;0,030641822;0,045134576;0,048861284;0,048033126;0,031055901;0,022774327;0,052173913;0,064182195;0,057971014;0,058799172;0,05010352;0,0563147;0,07494824;0,064182195;0,032712215;0,032298137;0,033540373;0,026915114;0,037681159;0,033540373;0,033540373;0,038095238;0,028985507;0,051759834;0,046376812;0,04057971;0,017391304;0,021118012;0,047619048;0,048447205;0,054658385;0,059627329;0,054658385;0,051345756;0,083229814;0,067080745;0,057556936;0,040165631;0,05300207;2415;2399;4814
